linear_time,hierarchical_time,hierarchical_recall,kdtree_time,kdtree_recall,rtree_time,rtree_recall,widths,dimensions,n,frac
0.02681622505187988,0.028201913833618163,0.998,0.4084773540496826,1.0,0.5407051563262939,0.93675,0.5,4,40000,0.5
0.026571989059448242,0.01639552116394043,0.9962022786328203,0.2647868633270264,1.0,0.32727866172790526,0.9178492904257446,0.25,4,40000,0.25
0.026513004302978517,0.00816049575805664,1.0,0.31965179443359376,1.0,0.15967187881469727,0.7821564312862572,0.125,4,40000,0.125
0.026214742660522462,0.004885149002075195,1.0,0.10763382911682129,1.0,0.07916574478149414,0.8068,0.0625,4,40000,0.0625
0.02612276077270508,0.0029571056365966797,1.0,0.13438124656677247,1.0,0.03205585479736328,0.5856,0.03125,4,40000,0.03125
0.026061487197875977,0.0009047985076904297,1.0,0.236083984375,1.0,0.01919522285461426,0.6,0.015625,4,40000,0.015625
0.026057100296020506,0.0005632877349853515,1.0,0.0899890422821045,1.0,0.014275455474853515,0.6474358974358975,0.0078125,4,40000,0.0078125
0.026088809967041014,0.0026979446411132812,1.0,0.03998312950134277,1.0,0.025367879867553712,0.9597701149425287,0.00390625,4,40000,0.00390625
0.026088380813598634,0.00020737648010253905,1.0,0.2156163215637207,1.0,0.0012632846832275391,0.09090909090909091,0.001953125,4,40000,0.001953125
