our_time,linear_time,our_recall,dim,n_points,width
0.0013585090637207031,0.006998777389526367,1.0,4,10000,285
0.0006742477416992188,0.0070171356201171875,1.0,4,10000,311
0.0010523796081542969,0.007001161575317383,1.0,4,10000,246
0.0007307529449462891,0.007042646408081055,1.0,4,10000,312
0.0004162788391113281,0.007014751434326172,1.0,4,10000,156
0.00037670135498046875,0.007001399993896484,1.0,4,10000,155
0.0003688335418701172,0.007029056549072266,1.0,4,10000,155
0.00036787986755371094,0.0070171356201171875,1.0,4,10000,156
0.0004684925079345703,0.0070285797119140625,1.0,4,10000,156
0.0002803802490234375,0.006996631622314453,1.0,4,10000,78
0.0002396106719970703,0.007002592086791992,1.0,4,10000,78
0.0002262592315673828,0.007036924362182617,1.0,4,10000,78
0.0011131763458251953,0.007000923156738281,1.0,4,10000,88
0.00024175643920898438,0.007000446319580078,1.0,4,10000,78
0.0001437664031982422,0.006987571716308594,1.0,4,10000,38
0.00016236305236816406,0.007020235061645508,1.0,4,10000,38
0.00015616416931152344,0.0069904327392578125,1.0,4,10000,39
0.00013399124145507812,0.006990671157836914,1.0,4,10000,39
0.00035190582275390625,0.007707834243774414,1.0,4,10000,39
0.0001246929168701172,0.006999492645263672,1.0,4,10000,19
0.00011229515075683594,0.0070111751556396484,1.0,4,10000,18
0.0001461505889892578,0.007009029388427734,1.0,4,10000,19
0.00011777877807617188,0.007010459899902344,1.0,4,10000,18
0.00012183189392089844,0.00700831413269043,1.0,4,10000,17
0.015418767929077148,0.0069501399993896484,0.9996,8,10000,5000
0.013908863067626953,0.007035017013549805,1.0,8,10000,5000
0.011362791061401367,0.0070078372955322266,1.0,8,10000,4999
0.010204315185546875,0.007038116455078125,0.9996,8,10000,5000
0.01088261604309082,0.007032632827758789,0.9996,8,10000,5000
0.0061376094818115234,0.0070171356201171875,1.0,8,10000,2499
0.006232023239135742,0.006979942321777344,1.0,8,10000,2500
0.0059566497802734375,0.0070171356201171875,1.0,8,10000,2499
0.005855083465576172,0.006980180740356445,1.0,8,10000,2498
0.007124900817871094,0.007066011428833008,0.9992,8,10000,2500
0.0026793479919433594,0.006967782974243164,1.0,8,10000,1250
0.004143953323364258,0.007014751434326172,1.0,8,10000,1250
0.0027785301208496094,0.007004499435424805,1.0,8,10000,1249
0.0030455589294433594,0.007482290267944336,1.0,8,10000,1250
0.003362894058227539,0.007018566131591797,1.0,8,10000,1249
0.0018203258514404297,0.007053852081298828,1.0,8,10000,625
0.0015361309051513672,0.00696873664855957,1.0,8,10000,624
0.0018563270568847656,0.007036685943603516,1.0,8,10000,623
0.001676321029663086,0.007005214691162109,1.0,8,10000,625
0.0015349388122558594,0.00698399543762207,1.0,8,10000,624
0.0008738040924072266,0.0070035457611083984,1.0,8,10000,312
0.001645803451538086,0.007020473480224609,1.0,8,10000,312
0.0008463859558105469,0.006961345672607422,1.0,8,10000,311
0.0009241104125976562,0.007025480270385742,1.0,8,10000,311
0.0008585453033447266,0.007002115249633789,1.0,8,10000,311
0.0006325244903564453,0.007012367248535156,1.0,8,10000,156
0.0005445480346679688,0.007019519805908203,1.0,8,10000,156
0.0004546642303466797,0.007038116455078125,1.0,8,10000,156
0.0005984306335449219,0.006929159164428711,1.0,8,10000,155
0.0005309581756591797,0.007020473480224609,1.0,8,10000,155
0.0003247261047363281,0.007008075714111328,1.0,8,10000,78
0.00039839744567871094,0.006933689117431641,1.0,8,10000,78
0.0003120899200439453,0.007003307342529297,1.0,8,10000,77
0.0003247261047363281,0.007013082504272461,1.0,8,10000,78
0.0003476142883300781,0.006951570510864258,1.0,8,10000,78
0.0004203319549560547,0.006990909576416016,1.0,8,10000,38
0.00023484230041503906,0.0069849491119384766,1.0,8,10000,37
0.0003070831298828125,0.007791757583618164,1.0,8,10000,38
0.00025773048400878906,0.0068128108978271484,1.0,8,10000,39
0.0005419254302978516,0.0070569515228271484,1.0,8,10000,37
0.0002033710479736328,0.006814718246459961,1.0,8,10000,19
0.00020551681518554688,0.0068209171295166016,1.0,8,10000,18
0.00017523765563964844,0.006831645965576172,1.0,8,10000,19
0.00017189979553222656,0.006865262985229492,1.0,8,10000,18
0.000331878662109375,0.0068781375885009766,1.0,8,10000,19
0.01704239845275879,0.006971120834350586,1.0,16,10000,5000
0.012585639953613281,0.0070569515228271484,1.0,16,10000,5000
0.012391805648803711,0.007077693939208984,1.0,16,10000,5000
0.012452840805053711,0.007086038589477539,1.0,16,10000,5000
0.011980295181274414,0.007035732269287109,1.0,16,10000,5000
0.007582187652587891,0.007004499435424805,1.0,16,10000,2500
0.008446216583251953,0.006986856460571289,1.0,16,10000,2500
0.0072481632232666016,0.006997346878051758,1.0,16,10000,2500
0.0069653987884521484,0.0070154666900634766,1.0,16,10000,2499
0.008981943130493164,0.007004261016845703,1.0,16,10000,2500
0.0033762454986572266,0.006984233856201172,1.0,16,10000,1250
0.00439906120300293,0.007003307342529297,1.0,16,10000,1250
0.0036606788635253906,0.006981849670410156,1.0,16,10000,1249
0.005360841751098633,0.0069904327392578125,1.0,16,10000,1250
0.0040514469146728516,0.006980419158935547,1.0,16,10000,1250
0.0019350051879882812,0.006991863250732422,1.0,16,10000,624
0.002269744873046875,0.006995439529418945,1.0,16,10000,625
0.0018970966339111328,0.006991863250732422,1.0,16,10000,625
0.0019016265869140625,0.0069730281829833984,1.0,16,10000,624
0.001882791519165039,0.006955385208129883,1.0,16,10000,624
0.001140594482421875,0.006990194320678711,1.0,16,10000,312
0.0009624958038330078,0.0069539546966552734,1.0,16,10000,311
0.0013346672058105469,0.006969451904296875,1.0,16,10000,312
0.0011053085327148438,0.0069925785064697266,1.0,16,10000,312
0.0009927749633789062,0.007002115249633789,1.0,16,10000,312
0.0006475448608398438,0.006959438323974609,1.0,16,10000,156
0.0006210803985595703,0.006971836090087891,1.0,16,10000,156
0.0006909370422363281,0.006939888000488281,1.0,16,10000,155
0.0006134510040283203,0.007005929946899414,1.0,16,10000,156
0.0007932186126708984,0.006977081298828125,1.0,16,10000,155
0.0005402565002441406,0.006962299346923828,1.0,16,10000,78
0.0004699230194091797,0.006948709487915039,1.0,16,10000,78
0.0004999637603759766,0.0069522857666015625,1.0,16,10000,78
0.0004527568817138672,0.00694584846496582,1.0,16,10000,78
0.0007309913635253906,0.007384538650512695,1.0,16,10000,78
0.0003464221954345703,0.006946563720703125,1.0,16,10000,39
0.00034332275390625,0.006972074508666992,1.0,16,10000,39
0.000339508056640625,0.006935834884643555,1.0,16,10000,39
0.0003886222839355469,0.0069653987884521484,1.0,16,10000,39
0.00038743019104003906,0.007124900817871094,1.0,16,10000,39
0.0003142356872558594,0.006943225860595703,1.0,16,10000,19
0.0003082752227783203,0.006956338882446289,1.0,16,10000,19
0.00029659271240234375,0.006944894790649414,1.0,16,10000,19
0.0003056526184082031,0.006970882415771484,1.0,16,10000,19
0.0003178119659423828,0.0069615840911865234,1.0,16,10000,19
0.020323991775512695,0.007130622863769531,1.0,32,10000,4999
0.016363143920898438,0.00711512565612793,1.0,32,10000,4999
0.013675928115844727,0.007116794586181641,1.0,32,10000,5000
0.013431787490844727,0.0071599483489990234,1.0,32,10000,5000
0.013537883758544922,0.0071392059326171875,1.0,32,10000,4999
0.008490800857543945,0.007097005844116211,1.0,32,10000,2500
0.01118922233581543,0.007078647613525391,1.0,32,10000,2498
0.011469125747680664,0.007104396820068359,1.0,32,10000,2500
0.009198904037475586,0.007096052169799805,1.0,32,10000,2500
0.010851383209228516,0.007093906402587891,1.0,32,10000,2500
0.005014896392822266,0.007056236267089844,1.0,32,10000,1248
0.0059664249420166016,0.007084846496582031,1.0,32,10000,1250
0.004901885986328125,0.0070993900299072266,1.0,32,10000,1249
0.004918813705444336,0.00708460807800293,1.0,32,10000,1250
0.00480198860168457,0.007050275802612305,1.0,32,10000,1250
0.0035979747772216797,0.007056236267089844,1.0,32,10000,624
0.0020978450775146484,0.007041215896606445,1.0,32,10000,625
0.002626657485961914,0.0070343017578125,1.0,32,10000,625
0.002922534942626953,0.007062435150146484,1.0,32,10000,625
0.0023124217987060547,0.007083415985107422,1.0,32,10000,624
0.0016813278198242188,0.007079362869262695,1.0,32,10000,312
0.0015752315521240234,0.007048845291137695,1.0,32,10000,312
0.0016970634460449219,0.0070302486419677734,1.0,32,10000,311
0.0013425350189208984,0.007051706314086914,1.0,32,10000,311
0.0014438629150390625,0.0070667266845703125,1.0,32,10000,312
0.00098419189453125,0.007025480270385742,1.0,32,10000,156
0.0009591579437255859,0.007052183151245117,1.0,32,10000,156
0.0008511543273925781,0.007033824920654297,1.0,32,10000,156
0.0010974407196044922,0.007046937942504883,1.0,32,10000,156
0.0009260177612304688,0.007456779479980469,1.0,32,10000,156
0.0007443428039550781,0.0070171356201171875,1.0,32,10000,77
0.0007593631744384766,0.007069587707519531,1.0,32,10000,77
0.0006947517395019531,0.0071756839752197266,1.0,32,10000,78
0.0006964206695556641,0.00701904296875,1.0,32,10000,77
0.0006887912750244141,0.0070497989654541016,1.0,32,10000,78
0.0005426406860351562,0.0070629119873046875,1.0,32,10000,38
0.0006084442138671875,0.007048606872558594,1.0,32,10000,38
0.0006480216979980469,0.007052421569824219,1.0,32,10000,39
0.0005855560302734375,0.007007598876953125,1.0,32,10000,39
0.0005745887756347656,0.007044315338134766,1.0,32,10000,39
0.0004971027374267578,0.007044553756713867,1.0,32,10000,19
0.00040078163146972656,0.007067203521728516,1.0,32,10000,19
0.00040912628173828125,0.007039308547973633,1.0,32,10000,19
0.0004153251647949219,0.007040977478027344,1.0,32,10000,19
0.0005469322204589844,0.007086515426635742,1.0,32,10000,18
