our_time,linear_time,our_recall,dim,n_points,width
0.005795001983642578,0.006708621978759766,1.0,4,10000,5002
0.005089521408081055,0.006671428680419922,0.9991786447638604,4,10000,2435
0.0032265186309814453,0.006658792495727539,1.0,4,10000,2504
0.004004955291748047,0.0066602230072021484,1.0,4,10000,2503
0.004212379455566406,0.006663799285888672,0.9948186528497409,4,10000,2509
0.003710031509399414,0.006648540496826172,1.0,4,10000,2499
0.001991748809814453,0.006644248962402344,1.0,4,10000,1250
0.0018258094787597656,0.006622791290283203,1.0,4,10000,1250
0.0019958019256591797,0.006628274917602539,1.0,4,10000,1250
0.0017049312591552734,0.006630420684814453,1.0,4,10000,1250
0.002126455307006836,0.0066530704498291016,1.0,4,10000,1259
0.0010991096496582031,0.0066149234771728516,1.0,4,10000,625
0.0012836456298828125,0.006614208221435547,1.0,4,10000,625
0.0015015602111816406,0.007069110870361328,1.0,4,10000,625
0.0011298656463623047,0.007085323333740234,1.0,4,10000,625
0.0023283958435058594,0.0073277950286865234,1.0,4,10000,624
0.0005323886871337891,0.006597042083740234,1.0,4,10000,312
0.0007202625274658203,0.006597042083740234,1.0,4,10000,312
0.0005774497985839844,0.006604194641113281,1.0,4,10000,312
0.000881195068359375,0.006602048873901367,1.0,4,10000,312
0.0007448196411132812,0.0066111087799072266,1.0,4,10000,312
0.0004582405090332031,0.006862640380859375,1.0,4,10000,156
0.0004584789276123047,0.006621122360229492,1.0,4,10000,156
0.002271890640258789,0.006615161895751953,1.0,4,10000,94
0.0005125999450683594,0.006587028503417969,1.0,4,10000,156
0.00047278404235839844,0.006639242172241211,1.0,4,10000,156
0.0005044937133789062,0.0066220760345458984,1.0,4,10000,77
0.0004513263702392578,0.006678342819213867,1.0,4,10000,78
0.0004603862762451172,0.006712198257446289,1.0,4,10000,78
0.0006961822509765625,0.006705522537231445,1.0,4,10000,78
0.0004150867462158203,0.006571292877197266,1.0,4,10000,78
0.00041222572326660156,0.0066070556640625,1.0,4,10000,39
0.0004134178161621094,0.006590843200683594,1.0,4,10000,38
0.0004100799560546875,0.006619453430175781,1.0,4,10000,39
0.0004096031188964844,0.006621122360229492,1.0,4,10000,38
0.00041413307189941406,0.006598949432373047,1.0,4,10000,39
0.0004124641418457031,0.006592512130737305,1.0,4,10000,19
0.002096414566040039,0.006586551666259766,1.0,4,10000,26
0.00041794776916503906,0.006608009338378906,1.0,4,10000,19
0.0003159046173095703,0.006741762161254883,1.0,4,10000,18
0.00031375885009765625,0.006606578826904297,1.0,4,10000,19
0.007986307144165039,0.0066776275634765625,1.0,8,10000,5000
0.0075566768646240234,0.00674891471862793,1.0,8,10000,4999
0.007557392120361328,0.006757259368896484,1.0,8,10000,5000
0.007523298263549805,0.006894588470458984,1.0,8,10000,5000
0.007405996322631836,0.006689548492431641,1.0,8,10000,4999
0.007184505462646484,0.006718158721923828,1.0,8,10000,2500
0.0047605037689208984,0.006674528121948242,1.0,8,10000,2499
0.00451350212097168,0.0066335201263427734,1.0,8,10000,2499
0.0042493343353271484,0.006677865982055664,1.0,8,10000,2499
0.006680011749267578,0.006693363189697266,1.0,8,10000,2499
0.003954648971557617,0.006592750549316406,1.0,8,10000,1250
0.0033559799194335938,0.00668025016784668,1.0,8,10000,1250
0.003604412078857422,0.00664830207824707,1.0,8,10000,1249
0.002471923828125,0.006609201431274414,1.0,8,10000,1249
0.002529144287109375,0.006665706634521484,1.0,8,10000,1249
0.0017852783203125,0.006654262542724609,1.0,8,10000,625
0.002704620361328125,0.007016181945800781,1.0,8,10000,625
0.0015230178833007812,0.006652355194091797,1.0,8,10000,625
0.0017933845520019531,0.006826639175415039,1.0,8,10000,624
0.002231121063232422,0.006759166717529297,1.0,8,10000,624
0.0008983612060546875,0.0066111087799072266,1.0,8,10000,311
0.0011806488037109375,0.006594657897949219,1.0,8,10000,312
0.0014061927795410156,0.0066339969635009766,1.0,8,10000,312
0.0010912418365478516,0.006617069244384766,1.0,8,10000,312
0.0009832382202148438,0.006608009338378906,1.0,8,10000,312
0.0005786418914794922,0.0065746307373046875,1.0,8,10000,156
0.0007319450378417969,0.006790876388549805,1.0,8,10000,156
0.0008618831634521484,0.006597280502319336,1.0,8,10000,155
0.0006239414215087891,0.0066013336181640625,1.0,8,10000,156
0.0006384849548339844,0.006621599197387695,1.0,8,10000,154
0.0005660057067871094,0.00661468505859375,1.0,8,10000,78
0.0005757808685302734,0.006577491760253906,1.0,8,10000,78
0.0005631446838378906,0.006814002990722656,1.0,8,10000,77
0.0005609989166259766,0.006596803665161133,1.0,8,10000,78
0.0006189346313476562,0.006701231002807617,1.0,8,10000,77
0.0005605220794677734,0.0066301822662353516,1.0,8,10000,39
0.0005626678466796875,0.0065975189208984375,1.0,8,10000,39
0.0005040168762207031,0.006561279296875,1.0,8,10000,39
0.0005626678466796875,0.006739616394042969,1.0,8,10000,38
0.0005650520324707031,0.006798744201660156,1.0,8,10000,38
0.00048351287841796875,0.006582498550415039,1.0,8,10000,19
0.00052642822265625,0.006609916687011719,1.0,8,10000,19
0.0006220340728759766,0.0071239471435546875,1.0,8,10000,18
0.0005106925964355469,0.006573677062988281,1.0,8,10000,19
0.0004992485046386719,0.006608724594116211,1.0,8,10000,18
0.007889270782470703,0.006730556488037109,1.0,16,10000,4999
0.007582187652587891,0.006758213043212891,1.0,16,10000,4999
0.007664203643798828,0.00680232048034668,1.0,16,10000,5000
0.007551670074462891,0.006834745407104492,1.0,16,10000,5000
0.007561683654785156,0.006745576858520508,1.0,16,10000,4999
0.006649971008300781,0.006777524948120117,1.0,16,10000,2499
0.007463216781616211,0.006688356399536133,1.0,16,10000,2498
0.007660627365112305,0.006700992584228516,1.0,16,10000,2500
0.007601499557495117,0.006741523742675781,1.0,16,10000,2500
0.006253242492675781,0.006687641143798828,1.0,16,10000,2500
0.003492116928100586,0.006659269332885742,1.0,16,10000,1250
0.0044765472412109375,0.006750345230102539,1.0,16,10000,1250
0.003656625747680664,0.0066373348236083984,1.0,16,10000,1250
0.003609180450439453,0.006695985794067383,1.0,16,10000,1250
0.004633665084838867,0.006772279739379883,1.0,16,10000,1250
0.0022635459899902344,0.006808757781982422,1.0,16,10000,624
0.002265453338623047,0.006692647933959961,1.0,16,10000,625
0.0025594234466552734,0.0067522525787353516,1.0,16,10000,625
0.002632617950439453,0.006659746170043945,1.0,16,10000,625
0.0024695396423339844,0.006681680679321289,1.0,16,10000,625
0.0018563270568847656,0.006743669509887695,1.0,16,10000,312
0.0019009113311767578,0.006651401519775391,1.0,16,10000,312
0.0017743110656738281,0.006682634353637695,1.0,16,10000,312
0.0017764568328857422,0.006762266159057617,1.0,16,10000,312
0.0016169548034667969,0.006668567657470703,1.0,16,10000,312
0.0015988349914550781,0.006684541702270508,1.0,16,10000,156
0.001417398452758789,0.006943941116333008,1.0,16,10000,155
0.0018420219421386719,0.006655216217041016,1.0,16,10000,155
0.0015003681182861328,0.006659507751464844,1.0,16,10000,156
0.0015709400177001953,0.006752967834472656,1.0,16,10000,156
0.0012369155883789062,0.006656169891357422,1.0,16,10000,78
0.001367807388305664,0.0066602230072021484,1.0,16,10000,78
0.0013701915740966797,0.007200479507446289,1.0,16,10000,78
0.0014040470123291016,0.006658315658569336,1.0,16,10000,78
0.0013551712036132812,0.006683349609375,1.0,16,10000,78
0.0010917186737060547,0.0067291259765625,1.0,16,10000,39
0.0010755062103271484,0.0066471099853515625,1.0,16,10000,39
0.0013375282287597656,0.0070993900299072266,1.0,16,10000,39
0.001077890396118164,0.006868600845336914,1.0,16,10000,38
0.001102447509765625,0.006892204284667969,1.0,16,10000,39
0.0010693073272705078,0.00677490234375,1.0,16,10000,19
0.0009982585906982422,0.006647825241088867,1.0,16,10000,18
0.0010056495666503906,0.006714582443237305,1.0,16,10000,19
0.001073598861694336,0.00668025016784668,1.0,16,10000,19
0.001230478286743164,0.006639719009399414,1.0,16,10000,19
0.008188009262084961,0.007003068923950195,1.0,32,10000,4999
0.007841825485229492,0.007001638412475586,1.0,32,10000,5000
0.007858753204345703,0.007122516632080078,1.0,32,10000,4999
0.007853269577026367,0.006997108459472656,1.0,32,10000,4999
0.007840871810913086,0.006979227066040039,1.0,32,10000,5000
0.007249116897583008,0.006936788558959961,1.0,32,10000,2500
0.007195234298706055,0.007442951202392578,1.0,32,10000,2499
0.007739067077636719,0.0068552494049072266,1.0,32,10000,2500
0.007740497589111328,0.006883144378662109,1.0,32,10000,2500
0.0077822208404541016,0.006903886795043945,1.0,32,10000,2498
0.005502223968505859,0.006874799728393555,1.0,32,10000,1250
0.00505518913269043,0.006892681121826172,1.0,32,10000,1250
0.004963397979736328,0.006860971450805664,1.0,32,10000,1250
0.00595402717590332,0.006901979446411133,1.0,32,10000,1248
0.00534510612487793,0.006849765777587891,1.0,32,10000,1249
0.003021717071533203,0.006876468658447266,1.0,32,10000,625
0.0029058456420898438,0.006893157958984375,1.0,32,10000,625
0.003227710723876953,0.006896495819091797,1.0,32,10000,624
0.0027823448181152344,0.006883382797241211,1.0,32,10000,625
0.003875255584716797,0.006892681121826172,1.0,32,10000,625
0.002347230911254883,0.00685429573059082,1.0,32,10000,312
0.00229644775390625,0.006905078887939453,1.0,32,10000,312
0.0020754337310791016,0.006899833679199219,1.0,32,10000,312
0.002062559127807617,0.006894826889038086,1.0,32,10000,311
0.0025110244750976562,0.006875276565551758,1.0,32,10000,312
0.0018372535705566406,0.006885051727294922,1.0,32,10000,155
0.0018107891082763672,0.006871938705444336,1.0,32,10000,156
0.0016584396362304688,0.006901741027832031,1.0,32,10000,155
0.0016732215881347656,0.006888866424560547,1.0,32,10000,156
0.0018241405487060547,0.006901264190673828,1.0,32,10000,156
0.0018143653869628906,0.006872892379760742,1.0,32,10000,78
0.0015535354614257812,0.0068967342376708984,1.0,32,10000,77
0.00165557861328125,0.006874561309814453,1.0,32,10000,77
0.00164794921875,0.0069043636322021484,1.0,32,10000,78
0.009132146835327148,0.007601499557495117,1.0,32,10000,77
0.00144195556640625,0.006916522979736328,1.0,32,10000,39
0.0015246868133544922,0.006855487823486328,1.0,32,10000,38
0.001512289047241211,0.006876945495605469,1.0,32,10000,37
0.0014271736145019531,0.006879091262817383,1.0,32,10000,38
0.0013916492462158203,0.006911516189575195,1.0,32,10000,39
0.0013856887817382812,0.00684356689453125,1.0,32,10000,18
0.0013844966888427734,0.0069653987884521484,1.0,32,10000,19
0.0013701915740966797,0.0068836212158203125,1.0,32,10000,19
0.0012464523315429688,0.006881237030029297,1.0,32,10000,19
0.0013909339904785156,0.006909608840942383,1.0,32,10000,18
